season,player,salary,real_value,difference,games,status,player_hh
1995-96,Jimmy King,300000.0,335095.0,35095.0,62.0,U,Jimmy King
2011-12,Ryan Reid,475000.0,509637.0,34637.0,5.0,U,Ryan Reid
1990-91,Craig Ehlo,925000.0,959046.0,34046.0,82.0,U,Craig Ehlo
1993-94,Rik Smits,2500000.0,2533930.0,33930.0,94.0,U,Rik Smits
2013-14,Jannero Pargo,1399507.0,1433217.0,33710.0,30.0,U,Jannero Pargo
2003-04,Al Harrington,5692500.0,5726103.0,33603.0,95.0,U,Al Harrington
2015-16,Paul George,16900000.0,16933592.0,33592.0,88.0,U,Paul George
1993-94,Steve Scheffler,170000.0,203578.0,33578.0,36.0,U,Steve Scheffler
1993-94,Mike Peplowski,150000.0,183217.0,33217.0,55.0,U,Mike Peplowski
2011-12,Joakim Noah,12000000.0,12032912.0,32912.0,67.0,U,Joakim Noah
2021-22,Scotty Hopson,95930.0,128700.0,32770.0,1.0,U,Scotty Hopson
2018-19,Robert Williams III,1656600.0,1689345.0,32745.0,35.0,U,Robert Williams
2014-15,David Wear,29843.0,62265.0,32422.0,2.0,U,David Wear
2005-06,Lawrence Roberts,398762.0,431006.0,32244.0,33.0,U,Lawrence Roberts
1993-94,Greg Anderson,650000.0,682039.0,32039.0,77.0,U,Greg Anderson
1997-98,Reggie Geary,272250.0,304189.0,31939.0,69.0,U,Reggie Geary
2000-01,Mike Smith,316969.0,348691.0,31722.0,17.0,U,Mike Smith
2003-04,Jermaine O'Neal,13152000.0,13183662.0,31662.0,94.0,U,Jermaine O'Neal
2015-16,Jordan Hill,4000000.0,4031511.0,31511.0,78.0,U,Jordan Hill
1996-97,Aaron McKie,1040000.0,1071243.0,31243.0,88.0,U,Aaron McKie
1997-98,Jason Lawson,242250.0,273078.0,30828.0,17.0,U,Jason Lawson
2003-04,Travis Best,938679.0,969245.0,30566.0,61.0,U,Travis Best
2004-05,Stephon Marbury,14625000.0,14655290.0,30290.0,82.0,U,Stephon Marbury
1994-95,Mark Jackson,2300000.0,2330195.0,30195.0,99.0,U,Mark Jackson
1990-91,Xavier McDaniel,1400000.0,1430028.0,30028.0,85.0,U,Xavier McDaniel
2005-06,Joey Graham,1388400.0,1418257.0,29857.0,80.0,U,Joey Graham
1991-92,Terry Teagle,700000.0,729735.0,29735.0,86.0,U,Terry Teagle
2015-16,JJ O'Brien,30887.0,60464.0,29577.0,2.0,U,JJ O'Brien
2021-22,Jordan Schakel,53176.0,82550.0,29374.0,4.0,U,Jordan Schakel
1992-93,Reggie Miller,3211000.0,3240278.0,29278.0,86.0,U,Reggie Miller
2014-15,Joey Dorsey,948163.0,977404.0,29241.0,75.0,U,Joey Dorsey
2003-04,Donnell Harvey,663679.0,692884.0,29205.0,60.0,U,Donnell Harvey
1992-93,Kevin Willis,2425000.0,2454105.0,29105.0,83.0,U,Kevin Willis
2021-22,Langston Galloway,386127.0,414633.0,28506.0,7.0,U,Langston Galloway
2014-15,Ryan Kelly,1650000.0,1678020.0,28020.0,52.0,U,Ryan Kelly
1993-94,Donald Royal,890000.0,917954.0,27954.0,77.0,U,Donald Royal
1996-97,Vlade Divac,4718000.0,4745087.0,27087.0,84.0,U,Vlade Divac
1992-93,Gerald Paddio,190000.0,217082.0,27082.0,50.0,U,Gerald Paddio
2015-16,Andrea Bargnani,1362897.0,1389965.0,27068.0,46.0,U,Andrea Bargnani
1995-96,Clint McDaniel,200000.0,227040.0,27040.0,12.0,U,Clint McDaniel
1992-93,Jeff Grayer,550000.0,576833.0,26833.0,48.0,U,Jeff Grayer
2018-19,Patrick McCaw,964104.0,990918.0,26814.0,40.0,U,Patrick McCaw
1994-95,Anthony Peeler,1120000.0,1146787.0,26787.0,84.0,U,Anthony Peeler
1996-97,Rafael Addison,290000.0,316776.0,26776.0,41.0,U,Rafael Addison
1997-98,John Crotty,420000.0,446344.0,26344.0,26.0,U,John Crotty
2016-17,Anthony Brown,1023838.0,1050167.0,26329.0,11.0,U,Anthony Brown
2020-21,Tre Jones,898310.0,924160.0,25850.0,37.0,U,Tre Jones
1994-95,Tim Breaux,150000.0,175833.0,25833.0,42.0,U,Tim Breaux
2009-10,Othello Hunter,307564.0,332856.0,25292.0,7.0,U,Othello Hunter
2005-06,Anthony Roberson,398762.0,423996.0,25234.0,16.0,U,Anthony Roberson
1994-95,Gheorghe Muresan,1150000.0,1175161.0,25161.0,73.0,U,Gheorghe Muresan
1990-91,Jeff Turner,410000.0,434906.0,24906.0,71.0,U,Jeff Turner
1996-97,Dontonio Wingfield,500000.0,524567.0,24567.0,50.0,U,Dontonio Wingfield
2015-16,Montrezl Harrell,1000000.0,1024422.0,24422.0,41.0,U,Montrezl Harrell
2018-19,Ian Clark,1757429.0,1781687.0,24258.0,60.0,U,Ian Clark
1995-96,Fred Hoiberg,200000.0,224068.0,24068.0,15.0,U,Fred Hoiberg
2010-11,Anthony Tolliver,2200000.0,2224019.0,24019.0,65.0,U,Anthony Tolliver
2000-01,Chucky Atkins,3000000.0,3023982.0,23982.0,81.0,U,Chucky Atkins
1999-00,Kurt Thomas,1925000.0,1948964.0,23964.0,96.0,U,Kurt Thomas
2006-07,Maceo Baston,744551.0,768431.0,23880.0,47.0,U,Maceo Baston
2013-14,Josh Harrellson,884293.0,908041.0,23748.0,32.0,U,Josh Harrellson
1994-95,Askia Jones,150000.0,173345.0,23345.0,11.0,U,Askia Jones
1993-94,Jon Barry,650000.0,673109.0,23109.0,72.0,U,Jon Barry
2004-05,Britton Johnsen,45369.0,68451.0,23082.0,6.0,U,Britton Johnsen
2000-01,Malik Rose,2570000.0,2592970.0,22970.0,70.0,U,Malik Rose
2021-22,Rob Edwards,53176.0,76054.0,22878.0,2.0,U,Rob Edwards
2018-19,Treveon Graham,1512601.0,1535369.0,22768.0,40.0,U,Treveon Graham
1992-93,Tracy Moore,250000.0,272201.0,22201.0,39.0,U,Tracy Moore
2007-08,Tony Allen,1868141.0,1890025.0,21884.0,90.0,U,Tony Allen
1997-98,Ben Davis,25000.0,46198.0,21198.0,7.0,U,Ben Davis
2007-08,Yakhouba Diawara,687456.0,708585.0,21129.0,57.0,U,Yakhouba Diawara
2019-20,Michael Frazier II,79568.0,100260.0,20692.0,17.0,U,Michael Frazier
2019-20,Antonius Cleveland,79568.0,99652.0,20084.0,13.0,U,Antonius Cleveland
2017-18,Larry Drew II,222474.0,242176.0,19702.0,10.0,U,Larry Drew II
2011-12,Nate Robinson,5483307.0,5502759.0,19452.0,51.0,U,Nate Robinson
2002-03,Art Long,229243.0,248361.0,19118.0,26.0,U,Art Long
2010-11,Cartier Martin,854389.0,873379.0,18990.0,52.0,U,Cartier Martin
1993-94,Doug West,1275000.0,1293811.0,18811.0,72.0,U,Doug West
1994-95,Trevor Ruffin,243860.0,262170.0,18310.0,54.0,U,Trevor Ruffin
1996-97,Mark Hendrickson,247000.0,264748.0,17748.0,29.0,U,Mark Hendrickson
1997-98,Cedric Ceballos,2605000.0,2622435.0,17435.0,47.0,U,Cedric Ceballos
2019-20,Michael Kidd-Gilchrist,595122.0,612457.0,17335.0,31.0,U,Michael Kidd-Gilchrist
2021-22,Petr Cornelie,218021.0,235244.0,17223.0,13.0,U,Petr Cornelie
2002-03,Antonio Harvey,60361.0,77064.0,16703.0,4.0,U,Antonio Harvey
2019-20,Khem Birch,3000000.0,3016660.0,16660.0,53.0,U,Khem Birch
1990-91,Tom Garrick,340000.0,356525.0,16525.0,67.0,U,Tom Garrick
1998-99,J.R. Henderson,287500.0,303977.0,16477.0,31.0,U,J.R. Henderson
1996-97,Eddie Johnson 1959,,1216443.0,,68.0,U,Eddie Johnson 1959
2017-18,Ersan Ilyasova,6514288.0,6530712.0,16424.0,79.0,U,Ersan Ilyasova
2021-22,Rodney McGruder,1939350.0,1955674.0,16324.0,51.0,U,Rodney McGruder
2014-15,Courtney Lee,5450000.0,5465996.0,15996.0,88.0,U,Courtney Lee
2005-06,Justin Reed,641748.0,657666.0,15918.0,72.0,U,Justin Reed
1997-98,Rodrick Rhodes,555900.0,571742.0,15842.0,61.0,U,Rodrick Rhodes
1997-98,Charles O'Bannon,320000.0,335771.0,15771.0,30.0,U,Charles O'Bannon
2015-16,Meyers Leonard,3075879.0,3091046.0,15167.0,61.0,U,Meyers Leonard
2021-22,Ish Wainright,707893.0,722554.0,14661.0,52.0,U,Ishmail Wainright
2008-09,Othello Hunter,442114.0,456292.0,14178.0,20.0,U,Othello Hunter
1995-96,David Benoit,1200000.0,1214174.0,14174.0,95.0,U,David Benoit
1999-00,Chris Mills,4200000.0,4214073.0,14073.0,20.0,U,Chris Mills
2014-15,Jeffery Taylor,915243.0,929236.0,13993.0,29.0,U,Jeffery Taylor
1994-95,Dontonio Wingfield,150000.0,163598.0,13598.0,20.0,U,Dontonio Wingfield
1993-94,Tony Smith,800000.0,813578.0,13578.0,73.0,U,Tony Smith
2013-14,Gal Mekel,490180.0,503622.0,13442.0,31.0,U,Gal Mekel
2009-10,Devean George,1600000.0,1613363.0,13363.0,45.0,U,Devean George
1999-00,Jamie Feick,2000000.0,2012753.0,12753.0,81.0,U,Jamie Feick
1990-91,Andy Toolson,120000.0,132254.0,12254.0,49.0,U,Andy Toolson
1992-93,Tony Smith,450000.0,461431.0,11431.0,60.0,U,Tony Smith
1998-99,Kelly McCarty,287500.0,298637.0,11137.0,2.0,U,Kelly McCarty
2006-07,Bobby Jones,412718.0,423479.0,10761.0,44.0,U,Bobby Jones
2006-07,Devean George,1974259.0,1984950.0,10691.0,66.0,U,Devean George
1997-98,Terry Dehere,886125.0,896516.0,10391.0,77.0,U,Terry Dehere
2020-21,Thon Maker,1737145.0,1747460.0,10315.0,8.0,U,Thon Maker
2002-03,Guy Rucker,34946.0,45040.0,10094.0,3.0,U,Guy Rucker
1993-94,Josh Grant,150000.0,159551.0,9551.0,54.0,U,Josh Grant
1998-99,Hersey Hawkins,3644000.0,3653349.0,9349.0,50.0,U,Hersey Hawkins
1991-92,Keith Askins,202000.0,211298.0,9298.0,62.0,U,Keith Askins
2003-04,Bryon Russell,1070000.0,1079155.0,9155.0,78.0,U,Bryon Russell
2014-15,Archie Goodwin,1112280.0,1121422.0,9142.0,41.0,U,Archie Goodwin
2020-21,Quinndary Weatherspoon,449115.0,458112.0,8997.0,20.0,U,Quinndary Weatherspoon
2008-09,Quinton Ross,854957.0,863811.0,8854.0,68.0,U,Quinton Ross
2004-05,Awvee Storey,84573.0,93397.0,8824.0,9.0,U,Awvee Storey
2021-22,Haywood Highsmith,547701.0,556293.0,8592.0,27.0,U,Haywood Highsmith
2021-22,Austin Rivers,2401537.0,2410064.0,8527.0,72.0,U,Austin Rivers
1997-98,God Shammgod,242250.0,250353.0,8103.0,20.0,U,God Shammgod
2010-11,Armon Johnson,473604.0,481686.0,8082.0,40.0,U,Armon Johnson
2003-04,Brian Cook,903360.0,911282.0,7922.0,48.0,U,Brian Cook
1996-97,Kevin Duckworth,247500.0,255252.0,7752.0,26.0,U,Kevin Duckworth
1994-95,Mario Elie,1450000.0,1457581.0,7581.0,103.0,U,Mario Elie
2002-03,Igor Rakocevic,349458.0,356786.0,7328.0,42.0,U,Igor Rakocevic
2000-01,Rafer Alston,423500.0,430330.0,6830.0,42.0,U,Rafer Alston
2010-11,Willie Warren,500000.0,506467.0,6467.0,19.0,U,Willie Warren
2002-03,Bobby Simmons,849892.0,855669.0,5777.0,36.0,U,Bobby Simmons
1991-92,Kennard Winchester,120000.0,125776.0,5776.0,22.0,U,Kennard Winchester
2012-13,Damion James,50258.0,55748.0,5490.0,2.0,U,Damion James
2004-05,Ronald Dupree,620046.0,625536.0,5490.0,61.0,U,Ronald Dupree
2013-14,Vander Blue,28834.0,34239.0,5405.0,3.0,U,Vander Blue
1993-94,Henry James,150000.0,155293.0,5293.0,12.0,U,Henry James
2004-05,Ron Mercer,1600000.0,1605279.0,5279.0,18.0,U,Ron Mercer
1996-97,Scott Brooks,247500.0,252339.0,4839.0,42.0,U,Scott Brooks
2010-11,Chris Wilcox,3000000.0,3004278.0,4278.0,57.0,U,Chris Wilcox
1991-92,Scott Williams,350000.0,354221.0,4221.0,85.0,U,Scott Williams
1994-95,Tate George,5260.0,9384.0,4124.0,3.0,U,Tate George
2000-01,Hubert Davis,2100000.0,2103605.0,3605.0,66.0,U,Hubert Davis
1994-95,Steve Scheffler,275000.0,278411.0,3411.0,19.0,U,Steve Scheffler
1998-99,Anthony Miller,475000.0,478373.0,3373.0,29.0,U,Anthony Miller
2011-12,Ronnie Price,1069509.0,1072820.0,3311.0,36.0,U,Ronnie Price
1991-92,Rory Sparrow,126000.0,129246.0,3246.0,49.0,U,Rory Sparrow
2000-01,Voshon Lenard,3780000.0,3782969.0,2969.0,80.0,U,Voshon Lenard
2005-06,Lamar Odom,11465333.0,11468279.0,2946.0,87.0,U,Lamar Odom
1995-96,Greg Ostertag,498000.0,500902.0,2902.0,72.0,U,Greg Ostertag
2015-16,Luc Mbah a Moute,1270964.0,1273857.0,2893.0,80.0,U,Luc Mbah a Moute
2012-13,Dorell Wright,4106000.0,4108888.0,2888.0,79.0,U,Dorell Wright
1990-91,Maurice Cheeks,1000000.0,1002880.0,2880.0,79.0,U,Maurice Cheeks
2012-13,Kim English,473604.0,476218.0,2614.0,41.0,U,Kim English
1992-93,Bart Kofoed,140000.0,142538.0,2538.0,7.0,U,Bart Kofoed
2003-04,Scott Williams,1070000.0,1072528.0,2528.0,46.0,U,Scott Williams
2018-19,Kostas Antetokounmpo,77250.0,79715.0,2465.0,2.0,U,Kostas Antetokounmpo
1991-92,Tharon Mayes,130000.0,132305.0,2305.0,24.0,U,Tharon Mayes
2008-09,Alando Tucker,1001880.0,1004164.0,2284.0,30.0,U,Alando Tucker
1994-95,Joe Wolf,150000.0,152194.0,2194.0,64.0,U,Joe Wolf
1996-97,Greg Foster,420000.0,422173.0,2173.0,99.0,U,Greg Foster
1997-98,Ervin Johnson,2281128.0,2283217.0,2089.0,81.0,U,Ervin Johnson
2004-05,Zoran Planinic,1053720.0,1055315.0,1595.0,46.0,U,Zoran Planinic
1992-93,Duane Cooper,140000.0,140535.0,535.0,67.0,U,Duane Cooper
2005-06,Mike Dunleavy,4506261.0,4506585.0,324.0,81.0,U,Mike Dunleavy
1991-92,Sean Green,130000.0,129589.0,-411.0,36.0,O,Sean Green
2003-04,Rick Brunson,813679.0,813156.0,-523.0,40.0,O,Rick Brunson
2001-02,Milt Palacio,690000.0,688995.0,-1005.0,69.0,O,Milt Palacio
2021-22,M.J. Walker,53176.0,52140.0,-1036.0,2.0,O,MJ Walker
2011-12,Trey Thompkins,473604.0,472195.0,-1409.0,24.0,O,Trey Thompkins
1990-91,Kennard Winchester,120000.0,118154.0,-1846.0,64.0,O,Kennard Winchester
1999-00,Jason Sasser,2706.0,0.0,-2706.0,0.0,O,
1991-92,John Battle,700000.0,697024.0,-2976.0,91.0,O,John Battle
2002-03,Eduardo Najera,3047620.0,3044297.0,-3323.0,67.0,O,Eduardo Najera
2012-13,Dominique Jones,1276560.0,1273172.0,-3388.0,29.0,O,Dominique Jones
2003-04,Cherokee Parks,228946.0,225543.0,-3403.0,12.0,O,Cherokee Parks
2019-20,Mike Muscala,2028594.0,2024630.0,-3964.0,49.0,O,Mike Muscala
1992-93,Radisav Curcic,140000.0,135710.0,-4290.0,20.0,O,Radisav Curcic
1990-91,Scott Haffner,75000.0,70621.0,-4379.0,7.0,O,Scott Haffner
1991-92,Kevin Pritchard,288000.0,283516.0,-4484.0,11.0,O,Kevin Pritchard
1999-00,Trevor Winter,4529.0,0.0,-4529.0,0.0,O,
1999-00,Steve Goodrich,4529.0,0.0,-4529.0,0.0,O,
2011-12,Dennis Horner,91642.0,86793.0,-4849.0,8.0,O,Dennis Horner
1999-00,Jonathan Kerner,5000.0,0.0,-5000.0,0.0,O,
1999-00,Andy Panko,5000.0,0.0,-5000.0,0.0,O,
2007-08,Dahntay Jones,753767.0,748709.0,-5058.0,25.0,O,Dahntay Jones
1991-92,Gary Leonard,130000.0,124817.0,-5183.0,5.0,O,Gary Leonard
1990-91,David Wood,300000.0,294485.0,-5515.0,85.0,O,David Wood
2005-06,Jannero Pargo,895248.0,889716.0,-5532.0,62.0,O,Jannero Pargo
2001-02,Sam Mack,174598.0,169062.0,-5536.0,12.0,O,Sam Mack
2013-14,Aron Baynes,788872.0,782840.0,-6032.0,67.0,O,Aron Baynes
2005-06,Udonis Haslem,5000000.0,4993833.0,-6167.0,103.0,O,Udonis Haslem
2012-13,Samardo Samuels,346781.0,340360.0,-6421.0,18.0,O,Samardo Samuels
1990-91,Thurl Bailey,1000000.0,993564.0,-6436.0,91.0,O,Thurl Bailey
2020-21,Cassius Stanley,470690.0,464246.0,-6444.0,26.0,O,Cassius Stanley
1990-91,Marcus Liberty,210000.0,203276.0,-6724.0,76.0,O,Marcus Liberty
1999-00,John Morton,6735.0,0.0,-6735.0,0.0,O,
2000-01,Dan Langhi,316969.0,310229.0,-6740.0,33.0,O,Dan Langhi
1995-96,Darrell Armstrong,350000.0,343217.0,-6783.0,13.0,O,Darrell Armstrong
1992-93,Steve Scheffler,140000.0,133091.0,-6909.0,38.0,O,Steve Scheffler
1992-93,Tito Horford,7000.0,0.0,-7000.0,0.0,O,
2013-14,Arinze Onuaku,106776.0,99664.0,-7112.0,5.0,O,Arinze Onuaku
1997-98,Greg Anderson,272250.0,264868.0,-7382.0,51.0,O,Greg Anderson
1990-91,Jim Grandholm,115000.0,107606.0,-7394.0,26.0,O,Jim Grandholm
1999-00,Robert Werdann,7471.0,0.0,-7471.0,0.0,O,
1999-00,Jimmy Oliver,7471.0,0.0,-7471.0,0.0,O,
1997-98,Chris Robinson,325000.0,317496.0,-7504.0,35.0,O,Chris Robinson
1995-96,Alan Henderson,791000.0,783399.0,-7601.0,89.0,O,Alan Henderson
2007-08,Yi Jianlian,2777760.0,2770023.0,-7737.0,66.0,O,Yi Jianlian
1997-98,Danny Fortson,1291440.0,1283553.0,-7887.0,80.0,O,Danny Fortson
1990-91,James Donaldson,880000.0,871980.0,-8020.0,82.0,O,James Donaldson
2016-17,Vince Carter,4264057.0,4255583.0,-8474.0,79.0,O,Vince Carter
2002-03,Kevin Willis,1030000.0,1021001.0,-8999.0,89.0,O,Kevin Willis
1990-91,Scott Williams,150000.0,140595.0,-9405.0,63.0,O,Scott Williams
2003-04,Roger Mason Jr.,563679.0,554054.0,-9625.0,26.0,O,Roger Mason
1994-95,Todd Mundt,9660.0,0.0,-9660.0,0.0,O,
2001-02,Tony Delk,2475000.0,2465018.0,-9982.0,77.0,O,Tony Delk
2021-22,Keljin Blevins,462629.0,452629.0,-10000.0,31.0,O,Keljin Blevins
2005-06,Richie Frahm,719373.0,709124.0,-10249.0,33.0,O,Richie Frahm
2007-08,Mike Conley,3377160.0,3366887.0,-10273.0,53.0,O,Mike Conley
1994-95,Tom Hovasse,6140.0,-4871.0,-11011.0,2.0,O,Tom Hovasse
2002-03,Mark Madsen,813000.0,801960.0,-11040.0,66.0,O,Mark Madsen
1991-92,Derek Harper,1725000.0,1713874.0,-11126.0,65.0,O,Derek Harper
2013-14,Dionte Christmas,490180.0,478968.0,-11212.0,31.0,O,Dionte Christmas
1994-95,Morlon Wiley,310000.0,298691.0,-11309.0,43.0,O,Morlon Wiley
2004-05,Boris Diaw,1097640.0,1085967.0,-11673.0,66.0,O,Boris Diaw
1995-96,Terrence Rencher,200000.0,188276.0,-11724.0,36.0,O,Terrence Rencher
2013-14,Shavlik Randolph,306036.0,294292.0,-11744.0,14.0,O,Shavlik Randolph
2021-22,Tony Bradley,1789256.0,1777142.0,-12114.0,57.0,O,Tony Bradley
2018-19,Eric Bledsoe,15000000.0,14987188.0,-12812.0,93.0,O,Eric Bledsoe
1999-00,Thomas Hamilton,510000.0,497169.0,-12831.0,22.0,O,Thomas Hamilton
1992-93,Corey Gaines,13000.0,0.0,-13000.0,0.0,O,
1992-93,Larry Krystkowiak,605000.0,591961.0,-13039.0,72.0,O,Larry Krystkowiak
1994-95,Joe Courtney,13158.0,0.0,-13158.0,0.0,O,
2015-16,Pablo Prigioni,1421348.0,1407833.0,-13515.0,64.0,O,Pablo Prigioni
2007-08,Jacque Vaughn,1219950.0,1206399.0,-13551.0,88.0,O,Jacque Vaughn
1993-94,Eric Riley,150000.0,136261.0,-13739.0,47.0,O,Eric Riley
1995-96,Eric Riley,350000.0,336218.0,-13782.0,25.0,O,Eric Riley
1996-97,Jimmy King,330000.0,316051.0,-13949.0,2.0,O,Jimmy King
2003-04,Tyrone Hill,221829.0,207812.0,-14017.0,5.0,O,Tyrone Hill
1991-92,Elliot Perry,130000.0,115959.0,-14041.0,50.0,O,Elliot Perry
2021-22,Moses Brown,1933909.0,1919507.0,-14402.0,40.0,O,Moses Brown
2006-07,John Lucas III,700000.0,685544.0,-14456.0,49.0,O,John Lucas
2018-19,George King,77250.0,62710.0,-14540.0,1.0,O,George King
2004-05,Matt Freije,380579.0,366035.0,-14544.0,23.0,O,Matt Freije
1994-95,Brad Lohaus,325000.0,310280.0,-14720.0,61.0,O,Brad Lohaus
2016-17,Nikola Mirotic,5782450.0,5767458.0,-14992.0,76.0,O,Nikola Mirotic
1990-91,Dave Popson,80000.0,64654.0,-15346.0,19.0,O,Dave Popson
1996-97,Ivano Newbill,247500.0,232005.0,-15495.0,75.0,O,Ivano Newbill
2012-13,Mickael Pietrus,1005096.0,989546.0,-15550.0,19.0,O,Mickael Pietrus
1999-00,A.C. Green,1700000.0,1684318.0,-15682.0,105.0,O,A.C. Green
1991-92,Rafael Addison,311000.0,295089.0,-15911.0,77.0,O,Rafael Addison
1999-00,Jerome Kersey,1000000.0,983853.0,-16147.0,74.0,O,Jerome Kersey
2010-11,Von Wafer,915852.0,899474.0,-16378.0,61.0,O,Von Wafer
1994-95,Clifford Rozier,650000.0,633357.0,-16643.0,66.0,O,Clifford Rozier
1997-98,Pete Myers,272250.0,255601.0,-16649.0,9.0,O,Pete Myers
2000-01,Kornel David,498500.0,481733.0,-16767.0,27.0,O,Kornel David
2016-17,Raul Neto,877800.0,860869.0,-16931.0,49.0,O,Raul Neto
2012-13,Sam Young,761319.0,744350.0,-16969.0,71.0,O,Sam Young
2007-08,Richie Frahm,623694.0,606573.0,-17121.0,10.0,O,Richie Frahm
1996-97,Brett Szabo,220000.0,202784.0,-17216.0,70.0,O,Brett Szabo
1991-92,Kenny Williams,275000.0,257375.0,-17625.0,61.0,O,Kenny Williams
1990-91,Kenny Battle,350000.0,332145.0,-17855.0,56.0,O,Kenny Battle
2000-01,Adrian Griffin,498500.0,480626.0,-17874.0,44.0,O,Adrian Griffin
2021-22,Facundo Campazzo,3100000.0,3081844.0,-18156.0,69.0,O,Facundo Campazzo
1995-96,Kurt Thomas,1071000.0,1052496.0,-18504.0,77.0,O,Kurt Thomas
2018-19,Lorenzo Brown,800000.0,781423.0,-18577.0,26.0,O,Lorenzo Brown
1993-94,Kevin Gamble,1100000.0,1081335.0,-18665.0,75.0,O,Kevin Gamble
1999-00,Kebu Stewart,18941.0,0.0,-18941.0,0.0,O,
1991-92,Bobby Phills,130000.0,111014.0,-18986.0,15.0,O,Bobby Phills
2002-03,Predrag Savovic,349458.0,330384.0,-19074.0,27.0,O,Predrag Savovic
2004-05,Jelani McCoy,167418.0,148337.0,-19081.0,10.0,O,Jelani McCoy
2000-01,Todd Day,736000.0,716882.0,-19118.0,31.0,O,Todd Day
2007-08,Dominic McGuire,427163.0,408033.0,-19130.0,73.0,O,Dominic McGuire
2021-22,Mfiondu Kabengele,19186.0,0.0,-19186.0,0.0,O,
2015-16,Phil Pressey,1014142.0,994489.0,-19653.0,23.0,O,Phil Pressey
2005-06,Andray Blatche,398762.0,379089.0,-19673.0,29.0,O,Andray Blatche
1992-93,Walt Williams,1275000.0,1255298.0,-19702.0,59.0,O,Walt Williams
1991-92,Ledell Eackles,780000.0,760195.0,-19805.0,65.0,O,Ledell Eackles
1995-96,Walt Williams,2423000.0,2403102.0,-19898.0,76.0,O,Walt Williams
1997-98,Nate Huffman,20000.0,0.0,-20000.0,0.0,O,
1999-00,Maceo Baston,20000.0,0.0,-20000.0,0.0,O,
2014-15,Josh Davis,20000.0,0.0,-20000.0,0.0,O,
1999-00,Rafer Alston,301875.0,281722.0,-20153.0,31.0,O,Rafer Alston
2009-10,DaJuan Summers,457588.0,437032.0,-20556.0,44.0,O,DaJuan Summers
1997-98,Amal McCaskill,20700.0,0.0,-20700.0,0.0,O,
1996-97,Glenn Robinson,4640000.0,4619011.0,-20989.0,80.0,O,Glenn Robinson
2007-08,Shane Battier,5883600.0,5862497.0,-21103.0,86.0,O,Shane Battier
1992-93,Kenny Gattison,598000.0,576733.0,-21267.0,84.0,O,Kenny Gattison
2002-03,Carlos Arroyo,546000.0,524648.0,-21352.0,47.0,O,Carlos Arroyo
1992-93,Marlon Maxey,325000.0,303576.0,-21424.0,43.0,O,Marlon Maxey
2012-13,Lance Thomas,762195.0,740716.0,-21479.0,59.0,O,Lance Thomas
1997-98,Mitchell Butler,272250.0,250704.0,-21546.0,18.0,O,Mitchell Butler
1993-94,Duane Cooper,150000.0,127950.0,-22050.0,23.0,O,Duane Cooper
1991-92,Jimmy Oliver,200000.0,177894.0,-22106.0,27.0,O,Jimmy Oliver
2008-09,Sean Singletary,442114.0,419833.0,-22281.0,37.0,O,Sean Singletary
2019-20,Juwan Morgan,746054.0,723734.0,-22320.0,28.0,O,Juwan Morgan
1991-92,Marty Conlon,130000.0,107541.0,-22459.0,46.0,O,Marty Conlon
1994-95,Howard Eisley,150000.0,127301.0,-22699.0,49.0,O,Howard Eisley
1995-96,Jerome Allen,200000.0,177024.0,-22976.0,41.0,O,Jerome Allen
1993-94,Lucious Harris,350000.0,326742.0,-23258.0,77.0,O,Lucious Harris
1992-93,Duane Ferrell,825000.0,801720.0,-23280.0,85.0,O,Duane Ferrell
1994-95,Kenny Walker,150000.0,126675.0,-23325.0,24.0,O,Kenny Walker
1994-95,Jim Les,250000.0,226363.0,-23637.0,24.0,O,Jim Les
1998-99,Blue Edwards,850000.0,826006.0,-23994.0,24.0,O,Blue Edwards
2005-06,Alex Scales,24315.0,0.0,-24315.0,1.0,O,Alex Scales
1991-92,Negele Knight,469000.0,444008.0,-24992.0,42.0,O,Negele Knight
2020-21,Tyler Hall,25000.0,0.0,-25000.0,0.0,O,
2016-17,Tony Wroten,25000.0,0.0,-25000.0,0.0,O,
1999-00,Mike Brown,25000.0,0.0,-25000.0,0.0,O,
1999-00,Jason Lawson,25000.0,0.0,-25000.0,0.0,O,
2016-17,Jalen Jones,25000.0,0.0,-25000.0,0.0,O,
1999-00,Casey Shaw,25000.0,0.0,-25000.0,0.0,O,
1999-00,Art Long,25000.0,0.0,-25000.0,0.0,O,
2020-21,Andrew White III,25000.0,0.0,-25000.0,0.0,O,
1994-95,Doug Lee,150000.0,124816.0,-25184.0,22.0,O,Doug Lee
2021-22,Cassius Winston,462629.0,437214.0,-25415.0,7.0,O,Cassius Winston
1995-96,Alton Lister,300000.0,274465.0,-25535.0,64.0,O,Alton Lister
2008-09,Brian Skinner,1262275.0,1236374.0,-25901.0,51.0,O,Brian Skinner
2007-08,Andre Brown,711517.0,685508.0,-26009.0,33.0,O,Andre Brown
2006-07,Ronnie Price,664209.0,638029.0,-26180.0,58.0,O,Ronnie Price
1991-92,Corey Crowder,130000.0,103427.0,-26573.0,55.0,O,Corey Crowder
2002-03,Aaron McKie,4500000.0,4473423.0,-26577.0,92.0,O,Aaron McKie
1997-98,Darvin Ham,272250.0,245516.0,-26734.0,71.0,O,Darvin Ham
2009-10,JamesOn Curry,26917.0,0.0,-26917.0,1.0,O,JamesOn Curry
